City,Temperature F,Humidity %,Cloudiness %,Wind Speed mph,Latitude,Longitude,Date
altagracia de orituco,65.52,98.0,92.0,3.06,9.86,-66.38,Mon Dec  9 23:30:14 2019
klyuchi,22.1,88.0,46.0,4.5,52.25,79.17,Mon Dec  9 23:30:14 2019
ust-kut,-5.21,97.0,98.0,4.25,56.78,105.75,Mon Dec  9 23:30:14 2019
honiara,84.2,83.0,90.0,3.4,-9.43,159.96,Mon Dec  9 23:29:52 2019
beltinci,33.48,100.0,44.0,2.24,46.6,16.24,Mon Dec  9 23:30:15 2019
sainte-suzanne,34.36,100.0,90.0,3.36,47.51,6.77,Mon Dec  9 23:30:15 2019
catamarca,34.36,100.0,90.0,3.36,47.51,6.77,Mon Dec  9 23:30:15 2019
safwah,34.36,100.0,90.0,3.36,47.51,6.77,Mon Dec  9 23:30:15 2019
otorohanga,64.44,55.0,94.0,7.0,-38.18,175.2,Mon Dec  9 23:30:15 2019
vanavara,0.01,96.0,100.0,7.83,60.35,102.28,Mon Dec  9 23:30:16 2019
miri,79.68,14.0,51.0,7.65,10.31,9.75,Mon Dec  9 23:30:16 2019
ratnagiri,90.99,38.0,14.0,4.23,16.98,73.3,Mon Dec  9 23:30:16 2019
monastyrshchina,34.43,98.0,100.0,7.63,54.35,31.84,Mon Dec  9 23:30:16 2019
wahiawa,72.75,94.0,1.0,3.69,21.5,-158.02,Mon Dec  9 23:28:10 2019
lasem,87.4,64.0,92.0,8.57,-6.99,112.52,Mon Dec  9 23:30:17 2019
chaozhou,73.4,43.0,0.0,6.71,23.66,116.62,Mon Dec  9 23:30:17 2019
calais,36.79,80.0,75.0,9.17,50.95,1.87,Mon Dec  9 23:30:17 2019
jaque,36.79,80.0,75.0,9.17,50.95,1.87,Mon Dec  9 23:30:17 2019
fort saint john,36.79,80.0,75.0,9.17,50.95,1.87,Mon Dec  9 23:30:17 2019
yaan,86.14,43.0,4.0,6.33,7.38,8.57,Mon Dec  9 23:30:18 2019
buin,55.4,71.0,0.0,3.36,-33.73,-70.74,Mon Dec  9 23:30:18 2019
inyonga,76.75,77.0,100.0,2.51,-6.72,32.06,Mon Dec  9 23:30:18 2019
susangerd,55.4,71.0,100.0,2.24,31.56,48.19,Mon Dec  9 23:30:19 2019
ojinaga,48.76,100.0,90.0,6.93,29.56,-104.41,Mon Dec  9 23:30:19 2019
sao luiz gonzaga,67.1,77.0,0.0,4.03,-28.41,-54.96,Mon Dec  9 23:30:19 2019
chanika,78.12,76.0,100.0,6.08,-12.93,34.19,Mon Dec  9 23:30:19 2019
sarkand,31.19,53.0,81.0,0.81,45.41,79.91,Mon Dec  9 23:30:20 2019
montbrison,34.63,90.0,75.0,3.36,45.61,4.07,Mon Dec  9 23:30:20 2019
meadow lake,-4.11,76.0,0.0,6.24,54.13,-108.44,Mon Dec  9 23:30:12 2019
kantang,87.8,58.0,20.0,14.99,7.42,99.52,Mon Dec  9 23:30:20 2019
mankera,79.47,11.0,5.0,13.96,13.01,5.07,Mon Dec  9 23:30:20 2019
zomin,56.48,37.0,100.0,6.58,39.96,68.4,Mon Dec  9 23:30:21 2019
valparaiso,24.04,73.0,90.0,16.11,41.47,-87.06,Mon Dec  9 23:25:33 2019
sorong,77.76,81.0,100.0,2.62,-0.86,131.25,Mon Dec  9 23:30:21 2019
shahpura,78.08,24.0,0.0,2.77,25.63,74.93,Mon Dec  9 23:30:21 2019
prainha,74.07,84.0,79.0,3.02,-1.8,-53.48,Mon Dec  9 23:30:21 2019
moron,76.37,81.0,0.0,2.53,18.56,-74.26,Mon Dec  9 23:30:22 2019
siavonga,74.75,82.0,100.0,6.31,-16.54,28.71,Mon Dec  9 23:30:22 2019
inirida,71.92,99.0,77.0,0.85,3.87,-67.92,Mon Dec  9 23:30:22 2019
baixa grande,67.41,92.0,34.0,2.82,-11.96,-40.17,Mon Dec  9 23:30:22 2019
adelaide,73.38,27.0,0.0,16.11,-34.93,138.6,Mon Dec  9 23:30:22 2019
voyvozh,34.52,94.0,99.0,13.85,62.89,54.96,Mon Dec  9 23:30:23 2019
hirara,68.88,88.0,75.0,16.11,24.8,125.28,Mon Dec  9 23:30:23 2019
bahir dar,76.5,44.0,0.0,3.15,11.59,37.39,Mon Dec  9 23:30:23 2019
road town,79.09,69.0,20.0,9.17,18.42,-64.62,Mon Dec  9 23:30:23 2019
edea,77.0,94.0,75.0,1.12,3.8,10.13,Mon Dec  9 23:26:09 2019
oyama,56.01,76.0,75.0,2.24,36.31,139.8,Mon Dec  9 23:30:24 2019
nanga eboko,79.57,59.0,81.0,3.42,4.68,12.37,Mon Dec  9 23:30:24 2019
tambopata,79.57,59.0,81.0,3.42,4.68,12.37,Mon Dec  9 23:30:24 2019
isiro,74.75,65.0,98.0,0.81,2.77,27.62,Mon Dec  9 23:30:24 2019
san matias,73.62,84.0,100.0,2.53,-16.36,-58.4,Mon Dec  9 23:30:25 2019
muli,60.01,62.0,21.0,1.81,28.08,109.56,Mon Dec  9 23:30:25 2019
uige,76.21,70.0,90.0,3.27,-7.61,15.06,Mon Dec  9 23:30:25 2019
campbell river,39.07,93.0,90.0,3.36,50.02,-125.24,Mon Dec  9 23:25:34 2019
murray bridge,70.07,60.0,0.0,4.0,-35.12,139.28,Mon Dec  9 23:30:26 2019
aksu,21.2,92.0,90.0,6.71,52.04,76.93,Mon Dec  9 23:30:26 2019
bakchar,25.74,93.0,100.0,7.58,57.02,82.07,Mon Dec  9 23:30:26 2019
inderborskiy,25.74,93.0,100.0,7.58,57.02,82.07,Mon Dec  9 23:30:26 2019
grand-santi,70.05,99.0,93.0,1.59,4.27,-54.38,Mon Dec  9 23:30:26 2019
yumen,39.45,19.0,54.0,11.01,40.29,97.04,Mon Dec  9 23:30:27 2019
malanje,68.0,88.0,75.0,9.17,-9.54,16.35,Mon Dec  9 23:30:27 2019
mjolby,24.66,79.0,0.0,9.17,58.33,15.12,Mon Dec  9 23:30:27 2019
jinchang,30.18,31.0,0.0,1.48,38.52,102.19,Mon Dec  9 23:30:27 2019
south yarmouth,55.17,87.0,90.0,25.28,41.67,-70.18,Mon Dec  9 23:30:27 2019
poya,73.99,81.0,11.0,23.13,-21.35,165.16,Mon Dec  9 23:30:28 2019
barra do garcas,70.65,96.0,100.0,1.14,-15.89,-52.26,Mon Dec  9 23:30:28 2019
keti bandar,81.57,26.0,0.0,10.31,24.14,67.45,Mon Dec  9 23:30:28 2019
bauru,72.09,100.0,75.0,3.36,-22.32,-49.07,Mon Dec  9 23:30:28 2019
tsaratanana,81.77,61.0,100.0,6.67,-16.8,47.65,Mon Dec  9 23:30:28 2019
hukuntsi,83.39,30.0,0.0,2.1,-23.98,21.76,Mon Dec  9 23:30:29 2019
patrocinio,75.11,91.0,79.0,5.41,13.72,123.64,Mon Dec  9 23:30:29 2019
porto seguro,73.4,88.0,40.0,3.36,-16.44,-39.06,Mon Dec  9 23:30:29 2019
alakurtti,16.84,85.0,21.0,13.85,66.96,30.34,Mon Dec  9 23:30:29 2019
fukue,56.61,67.0,20.0,5.82,35.03,136.69,Mon Dec  9 23:30:30 2019
kudymkar,35.19,97.0,100.0,11.61,59.01,54.66,Mon Dec  9 23:30:30 2019
paragominas,70.39,96.0,86.0,2.77,-3.0,-47.35,Mon Dec  9 23:30:30 2019
payo,78.31,78.0,38.0,1.48,-3.75,103.64,Mon Dec  9 23:30:30 2019
aripuana,72.27,99.0,100.0,5.26,-9.17,-60.63,Mon Dec  9 23:30:30 2019
elko,23.05,79.0,1.0,4.7,40.83,-115.76,Mon Dec  9 23:27:18 2019
pokhara,70.29,29.0,0.0,4.68,28.21,83.99,Mon Dec  9 23:30:31 2019
sao paulo de olivenca,74.66,95.0,94.0,1.28,-3.38,-68.87,Mon Dec  9 23:30:31 2019
big rapids,29.23,86.0,90.0,12.75,43.7,-85.48,Mon Dec  9 23:30:31 2019
tigil,5.18,94.0,100.0,3.76,57.8,158.67,Mon Dec  9 23:30:32 2019
ovalle,49.66,77.0,0.0,0.58,-30.6,-71.2,Mon Dec  9 23:30:32 2019
killybegs,53.01,96.0,100.0,17.0,54.63,-8.45,Mon Dec  9 23:30:32 2019
kawana waters,53.01,96.0,100.0,17.0,54.63,-8.45,Mon Dec  9 23:30:32 2019
gushikawa,71.89,53.0,1.0,13.87,26.35,127.87,Mon Dec  9 23:30:32 2019
waterloo,74.97,89.0,66.0,2.33,8.34,-13.07,Mon Dec  9 23:28:46 2019
bani,87.64,56.0,1.0,9.66,16.02,42.93,Mon Dec  9 23:30:33 2019
conde,79.39,78.0,97.0,13.33,-11.81,-37.61,Mon Dec  9 23:30:33 2019
mungwi,74.52,83.0,100.0,2.08,-10.17,31.37,Mon Dec  9 23:30:33 2019
bundaberg,82.18,61.0,21.0,13.87,-24.87,152.35,Mon Dec  9 23:27:37 2019
marquette,14.58,78.0,75.0,14.99,46.54,-87.4,Mon Dec  9 23:30:33 2019
gouyave,78.8,83.0,20.0,11.41,12.16,-61.73,Mon Dec  9 23:30:34 2019
sorochinsk,25.05,85.0,1.0,3.67,52.43,53.15,Mon Dec  9 23:30:34 2019
jawhar,90.25,38.0,0.0,7.81,19.91,73.23,Mon Dec  9 23:30:34 2019
umm durman,90.25,38.0,0.0,7.81,19.91,73.23,Mon Dec  9 23:30:34 2019
bardsir,53.6,23.0,40.0,13.87,29.93,56.57,Mon Dec  9 23:30:35 2019
kulhudhuffushi,82.65,71.0,65.0,9.89,6.62,73.07,Mon Dec  9 23:30:35 2019
labuan,87.01,70.0,75.0,4.7,5.28,115.24,Mon Dec  9 23:30:13 2019
great falls,17.82,100.0,40.0,4.7,47.5,-111.29,Mon Dec  9 23:30:35 2019
xiongshi,17.82,100.0,40.0,4.7,47.5,-111.29,Mon Dec  9 23:30:35 2019
gomel,17.82,100.0,40.0,4.7,47.5,-111.29,Mon Dec  9 23:30:35 2019
surgut,30.2,100.0,75.0,13.42,61.25,73.4,Mon Dec  9 23:30:36 2019
peterongan,89.6,54.0,50.0,5.97,-7.54,112.28,Mon Dec  9 23:30:36 2019
dessalines,66.69,96.0,6.0,4.79,19.26,-72.52,Mon Dec  9 23:30:36 2019
lodja,78.39,71.0,88.0,2.71,-3.52,23.6,Mon Dec  9 23:30:37 2019
piombino,49.86,70.0,5.0,9.17,42.93,10.52,Mon Dec  9 23:30:37 2019
dryden,-7.6,76.0,90.0,6.93,49.79,-92.84,Mon Dec  9 23:30:37 2019
bantou,55.38,42.0,0.0,2.24,26.22,117.49,Mon Dec  9 23:30:37 2019
sioni,39.2,61.0,90.0,2.24,41.99,45.02,Mon Dec  9 23:30:37 2019
la crosse,9.46,85.0,90.0,10.29,43.8,-91.24,Mon Dec  9 23:29:48 2019
codroipo,36.34,80.0,5.0,4.7,45.96,12.98,Mon Dec  9 23:29:25 2019
mountain home,29.57,100.0,1.0,5.82,43.13,-115.69,Mon Dec  9 23:30:38 2019
sangar,-31.25,96.0,100.0,1.57,63.92,127.47,Mon Dec  9 23:30:38 2019
canguaretama,75.2,83.0,40.0,4.7,-6.38,-35.14,Mon Dec  9 23:30:39 2019
cozumel,75.2,83.0,40.0,4.7,-6.38,-35.14,Mon Dec  9 23:30:39 2019
lesnoye,30.99,98.0,96.0,4.0,51.57,42.77,Mon Dec  9 23:30:39 2019
otane,57.0,69.0,72.0,4.0,-39.89,176.62,Mon Dec  9 23:30:39 2019
san ignacio,59.2,97.0,100.0,1.01,-5.15,-79.0,Mon Dec  9 23:30:39 2019
iquique,66.2,68.0,40.0,4.7,-20.22,-70.14,Mon Dec  9 23:30:40 2019
cabinda,79.21,71.0,84.0,1.34,-5.56,12.19,Mon Dec  9 23:30:40 2019
la peca,64.35,81.0,56.0,1.59,-5.61,-78.44,Mon Dec  9 23:30:40 2019
simdega,77.56,39.0,0.0,3.42,22.61,84.51,Mon Dec  9 23:30:40 2019
boyolangu,84.51,66.0,32.0,10.42,-8.09,111.9,Mon Dec  9 23:30:41 2019
gezing,35.31,86.0,75.0,10.29,47.92,13.13,Mon Dec  9 23:30:41 2019
safita,53.8,93.0,40.0,2.24,34.82,36.12,Mon Dec  9 23:30:41 2019
bloemfontein,62.6,77.0,75.0,14.99,-29.12,26.22,Mon Dec  9 23:30:41 2019
sapouy,83.95,12.0,0.0,9.19,11.55,-1.77,Mon Dec  9 23:30:41 2019
dmytrivka,35.47,100.0,90.0,8.95,50.46,30.17,Mon Dec  9 23:30:42 2019
olivehurst,43.09,100.0,1.0,4.03,39.1,-121.55,Mon Dec  9 23:27:12 2019
ekibastuz,24.91,90.0,100.0,4.12,51.72,75.32,Mon Dec  9 23:30:42 2019
boke,79.05,61.0,76.0,2.73,10.95,-14.28,Mon Dec  9 23:30:42 2019
dickinson,0.46,70.0,40.0,16.11,46.88,-102.79,Mon Dec  9 23:28:48 2019
yarensk,36.27,91.0,97.0,13.42,62.17,49.09,Mon Dec  9 23:30:43 2019
naryan-mar,32.11,97.0,100.0,17.81,67.67,53.09,Mon Dec  9 23:30:43 2019
panjwin,32.11,97.0,100.0,17.81,67.67,53.09,Mon Dec  9 23:30:43 2019
hailar,5.0,96.0,100.0,6.04,49.2,119.7,Mon Dec  9 23:30:44 2019
dwarka,69.84,49.0,0.0,6.93,28.58,77.04,Mon Dec  9 23:30:44 2019
bozova,42.84,100.0,75.0,10.29,37.36,38.53,Mon Dec  9 23:30:44 2019
sarankhola,79.54,37.0,0.0,6.82,22.31,89.79,Mon Dec  9 23:30:44 2019
tarpon springs,62.56,100.0,1.0,8.32,28.15,-82.76,Mon Dec  9 23:26:05 2019
harindanga,78.8,47.0,20.0,4.7,22.04,88.32,Mon Dec  9 23:30:45 2019
smirnykh,12.04,87.0,57.0,1.86,49.74,142.83,Mon Dec  9 23:30:45 2019
mbanza-ngungu,73.26,85.0,93.0,4.61,-5.25,14.87,Mon Dec  9 23:30:45 2019
muncar,85.28,71.0,42.0,6.02,-8.43,114.34,Mon Dec  9 23:30:45 2019
tumaco,78.21,86.0,95.0,17.54,1.8,-78.82,Mon Dec  9 23:29:28 2019
tromso,14.97,92.0,90.0,2.24,69.65,18.96,Mon Dec  9 23:30:46 2019
general pico,69.6,23.0,13.0,6.22,-35.66,-63.75,Mon Dec  9 23:30:46 2019
primorka,39.51,76.0,100.0,7.56,47.28,39.05,Mon Dec  9 23:30:46 2019
alibag,89.6,43.0,1.0,9.17,18.64,72.88,Mon Dec  9 23:30:47 2019
zeya,-7.02,98.0,100.0,4.81,53.74,127.27,Mon Dec  9 23:30:47 2019
ndouci,-7.02,98.0,100.0,4.81,53.74,127.27,Mon Dec  9 23:30:47 2019
amarante do maranhao,69.35,97.0,96.0,2.77,-5.57,-46.74,Mon Dec  9 23:30:47 2019
sao jose da coroa grande,79.23,75.0,2.0,10.8,-8.9,-35.15,Mon Dec  9 23:30:47 2019
azimur,79.23,75.0,2.0,10.8,-8.9,-35.15,Mon Dec  9 23:30:47 2019
kholtoson,3.2,85.0,0.0,2.8,50.3,103.31,Mon Dec  9 23:30:48 2019
erdenet,1.72,86.0,0.0,3.06,49.03,104.04,Mon Dec  9 23:30:48 2019
krasnoselkup,1.72,86.0,0.0,3.06,49.03,104.04,Mon Dec  9 23:30:48 2019
guider,84.38,12.0,100.0,8.61,9.93,13.94,Mon Dec  9 23:30:49 2019
aflu,84.38,12.0,100.0,8.61,9.93,13.94,Mon Dec  9 23:30:49 2019
buraydah,62.6,93.0,40.0,5.82,26.33,43.97,Mon Dec  9 23:30:49 2019
garissa,86.86,58.0,36.0,10.22,-0.46,39.64,Mon Dec  9 23:30:49 2019
severnyy,86.86,58.0,36.0,10.22,-0.46,39.64,Mon Dec  9 23:30:49 2019
chara,45.57,100.0,90.0,1.36,39.42,22.43,Mon Dec  9 23:30:50 2019
maniwaki,41.76,91.0,100.0,11.74,46.38,-75.98,Mon Dec  9 23:30:50 2019
hutchinson,18.41,78.0,1.0,6.93,38.06,-97.93,Mon Dec  9 23:29:18 2019
hammerfest,25.84,68.0,75.0,42.5,70.66,23.68,Mon Dec  9 23:30:50 2019
sainte-marie,38.73,100.0,90.0,9.17,46.45,-71.03,Mon Dec  9 23:30:51 2019
ryazhsk,34.74,92.0,99.0,11.12,53.71,40.06,Mon Dec  9 23:30:51 2019
kalabo,86.72,28.0,74.0,5.46,-15.0,22.67,Mon Dec  9 23:30:51 2019
lamin,69.8,60.0,98.0,5.82,13.35,-16.43,Mon Dec  9 23:30:51 2019
tarakan,89.6,70.0,40.0,5.82,3.3,117.63,Mon Dec  9 23:27:11 2019
simao,60.33,42.0,0.0,3.69,22.76,100.79,Mon Dec  9 23:30:52 2019
akhtanizovskaya,42.4,100.0,100.0,2.24,45.32,37.1,Mon Dec  9 23:30:52 2019
wadi maliz,52.99,76.0,40.0,12.75,36.47,8.55,Mon Dec  9 23:30:52 2019
strezhevoy,30.2,86.0,90.0,15.66,60.73,77.6,Mon Dec  9 23:30:52 2019
usinsk,33.94,99.0,100.0,23.02,66.0,57.56,Mon Dec  9 23:30:53 2019
alice springs,105.8,7.0,98.0,12.75,-23.7,133.88,Mon Dec  9 23:30:53 2019
providencia,44.82,94.0,70.0,5.01,1.24,-77.6,Mon Dec  9 23:30:53 2019
kamalapuram,82.4,69.0,75.0,6.93,14.6,78.67,Mon Dec  9 23:30:53 2019
nizhnevartovsk,30.2,86.0,90.0,15.66,60.93,76.58,Mon Dec  9 23:30:53 2019
erenhot,20.84,68.0,87.0,12.17,43.65,111.97,Mon Dec  9 23:30:54 2019
birao,83.23,14.0,0.0,13.04,10.3,22.78,Mon Dec  9 23:30:54 2019
soufriere,77.02,74.0,20.0,20.8,13.86,-61.06,Mon Dec  9 23:28:13 2019
francistown,69.8,83.0,75.0,3.36,-21.17,27.5,Mon Dec  9 23:30:54 2019
crixas,70.7,93.0,100.0,3.13,-14.55,-49.97,Mon Dec  9 23:30:55 2019
harrisonburg,51.15,93.0,1.0,9.17,38.45,-78.87,Mon Dec  9 23:26:46 2019
rafraf,51.8,76.0,75.0,17.22,37.19,10.18,Mon Dec  9 23:30:55 2019
tunduru,51.8,76.0,75.0,17.22,37.19,10.18,Mon Dec  9 23:30:55 2019
olavarria,75.99,44.0,43.0,1.99,-36.89,-60.32,Mon Dec  9 23:30:55 2019
willowmore,71.87,29.0,10.0,3.53,-33.3,23.49,Mon Dec  9 23:30:56 2019
guantanamo,68.22,94.0,100.0,1.9,-16.14,-62.05,Mon Dec  9 23:30:56 2019
krasnoyarka,19.4,100.0,90.0,4.47,55.33,73.1,Mon Dec  9 23:30:56 2019
jambi,80.96,89.0,81.0,3.94,-1.6,103.62,Mon Dec  9 23:30:56 2019
saqqez,35.37,73.0,100.0,5.3,36.24,46.27,Mon Dec  9 23:30:57 2019
royal palm beach,72.57,100.0,75.0,12.12,26.71,-80.23,Mon Dec  9 23:30:57 2019
nouadhibou,62.6,45.0,2.0,18.34,20.93,-17.03,Mon Dec  9 23:30:57 2019
copainala,59.18,77.0,0.0,3.13,17.08,-93.2,Mon Dec  9 23:30:57 2019
ngama,59.18,77.0,0.0,3.13,17.08,-93.2,Mon Dec  9 23:30:57 2019
pangai,80.6,74.0,75.0,2.24,-19.8,-174.35,Mon Dec  9 23:30:58 2019
ilka,80.6,74.0,75.0,2.24,-19.8,-174.35,Mon Dec  9 23:30:58 2019
ignacio zaragoza,59.0,47.0,5.0,5.08,20.02,-99.32,Mon Dec  9 23:30:58 2019
sembe,59.0,47.0,5.0,5.08,20.02,-99.32,Mon Dec  9 23:30:58 2019
dalby,95.0,23.0,40.0,8.05,-27.18,151.26,Mon Dec  9 23:30:59 2019
buzovna,48.2,81.0,75.0,9.17,40.52,50.11,Mon Dec  9 23:30:59 2019
khotyn,28.74,100.0,82.0,0.54,48.51,26.49,Mon Dec  9 23:30:59 2019
duki,64.24,30.0,0.0,7.09,30.15,68.58,Mon Dec  9 23:30:59 2019
carini,72.82,93.0,30.0,3.2,-1.76,-52.23,Mon Dec  9 23:31:00 2019
aloleng,75.92,78.0,0.0,5.84,16.13,119.78,Mon Dec  9 23:31:00 2019
caraballeda,71.37,94.0,79.0,1.12,10.61,-66.85,Mon Dec  9 23:31:00 2019
northam,96.8,12.0,57.0,16.11,-31.65,116.67,Mon Dec  9 23:31:00 2019
waw,96.8,12.0,57.0,16.11,-31.65,116.67,Mon Dec  9 23:31:00 2019
de-kastri,11.7,89.0,100.0,7.76,51.48,140.77,Mon Dec  9 23:31:01 2019
jibuti,11.7,89.0,100.0,7.76,51.48,140.77,Mon Dec  9 23:31:01 2019
vysokogornyy,8.29,98.0,89.0,2.98,50.1,139.13,Mon Dec  9 23:31:01 2019
escanaba,15.91,72.0,90.0,12.75,45.75,-87.06,Mon Dec  9 23:31:01 2019
neuquen,69.8,40.0,84.0,5.82,-38.95,-68.06,Mon Dec  9 23:29:05 2019
yetkul,33.8,74.0,0.0,8.95,54.83,61.59,Mon Dec  9 23:31:02 2019
gerash,62.6,88.0,75.0,2.53,27.67,54.14,Mon Dec  9 23:31:02 2019
pampierstad,79.05,35.0,0.0,3.06,-27.78,24.69,Mon Dec  9 23:31:02 2019
cravo norte,73.8,82.0,66.0,7.09,6.3,-70.2,Mon Dec  9 23:31:03 2019
simplicio mendes,74.05,59.0,85.0,3.87,-7.85,-41.91,Mon Dec  9 23:31:03 2019
kalcheva,51.8,70.0,69.0,8.46,45.73,28.81,Mon Dec  9 23:31:03 2019
usvyaty,36.34,91.0,100.0,5.77,55.75,30.75,Mon Dec  9 23:31:03 2019
wahpeton,-2.83,76.0,44.0,9.17,46.27,-96.61,Mon Dec  9 23:31:04 2019
krasnosilka,40.75,82.0,96.0,4.97,50.15,27.08,Mon Dec  9 23:31:04 2019
belyy yar,21.2,79.0,0.0,1.92,53.6,91.39,Mon Dec  9 23:31:04 2019
polunochnoye,32.76,81.0,100.0,12.17,60.87,60.43,Mon Dec  9 23:31:04 2019
abonnema,85.21,66.0,58.0,6.02,4.71,6.79,Mon Dec  9 23:31:05 2019
beidao,42.12,47.0,0.0,1.57,34.57,105.89,Mon Dec  9 23:31:05 2019
kenora,-2.79,70.0,90.0,9.17,49.76,-94.48,Mon Dec  9 23:27:20 2019
troitskoye,20.62,95.0,81.0,4.94,52.98,84.68,Mon Dec  9 23:31:05 2019
ruatoria,20.62,95.0,81.0,4.94,52.98,84.68,Mon Dec  9 23:31:05 2019
manoel urbano,72.37,94.0,99.0,1.54,-8.84,-69.26,Mon Dec  9 23:31:06 2019
kandrian,75.45,93.0,100.0,3.58,-6.21,149.55,Mon Dec  9 23:31:06 2019
el badari,75.45,93.0,100.0,3.58,-6.21,149.55,Mon Dec  9 23:31:06 2019
susanville,28.69,92.0,1.0,1.57,40.42,-120.65,Mon Dec  9 23:31:07 2019
bako,82.54,11.0,0.0,10.4,12.29,-0.73,Mon Dec  9 23:31:07 2019
idukki,80.98,50.0,1.0,2.95,9.85,76.97,Mon Dec  9 23:31:07 2019
tapaua,80.98,50.0,1.0,2.95,9.85,76.97,Mon Dec  9 23:31:07 2019
mercedes,71.01,66.0,0.0,1.99,-33.25,-58.03,Mon Dec  9 23:31:07 2019
mount hagen,54.25,98.0,100.0,0.89,-5.86,144.23,Mon Dec  9 23:31:08 2019
ngaoundere,50.0,76.0,59.0,7.31,7.32,13.58,Mon Dec  9 23:31:08 2019
mannargudi,79.9,76.0,100.0,8.66,10.67,79.44,Mon Dec  9 23:31:08 2019
tabuk,72.05,83.0,98.0,3.78,17.41,121.44,Mon Dec  9 23:31:08 2019
cabras,57.0,97.0,95.0,1.77,5.5,-75.6,Mon Dec  9 23:31:09 2019
perene,61.02,92.0,87.0,2.15,-10.95,-75.23,Mon Dec  9 23:31:09 2019
arcachon,39.29,93.0,90.0,2.24,44.65,-1.18,Mon Dec  9 23:31:09 2019
yaounde,71.6,94.0,75.0,1.12,3.87,11.52,Mon Dec  9 23:28:13 2019
rognan,21.54,92.0,40.0,8.05,67.1,15.4,Mon Dec  9 23:31:09 2019
tansen,64.24,39.0,0.0,4.45,27.87,83.55,Mon Dec  9 23:29:41 2019
emerald,99.01,16.0,0.0,13.87,-23.53,148.16,Mon Dec  9 23:27:04 2019
lujan,54.3,58.0,8.0,9.24,-46.57,-67.67,Mon Dec  9 23:31:10 2019
nortelandia,71.64,97.0,100.0,2.48,-14.45,-56.8,Mon Dec  9 23:31:10 2019
bereznik,31.6,82.0,100.0,8.55,62.86,42.71,Mon Dec  9 23:31:10 2019
ligaya,87.8,58.0,90.0,6.93,6.16,125.21,Mon Dec  9 23:31:11 2019
maymyo,82.4,37.0,0.0,3.36,22.03,96.47,Mon Dec  9 23:31:11 2019
dong hoi,64.69,70.0,0.0,7.87,17.48,106.6,Mon Dec  9 23:31:11 2019
the valley,80.17,74.0,40.0,12.75,18.22,-63.06,Mon Dec  9 23:30:50 2019
gladstone,82.18,61.0,0.0,11.41,-23.84,151.26,Mon Dec  9 23:31:12 2019
markova,10.4,66.0,0.0,2.24,52.21,104.21,Mon Dec  9 23:31:12 2019
temaraia,10.4,66.0,0.0,2.24,52.21,104.21,Mon Dec  9 23:31:12 2019
woodward,25.79,63.0,75.0,4.94,36.43,-99.39,Mon Dec  9 23:31:12 2019
blairmore,24.8,73.0,1.0,16.11,49.61,-114.44,Mon Dec  9 23:31:12 2019
kavarna,42.98,87.0,75.0,9.17,43.43,28.33,Mon Dec  9 23:31:13 2019
puerto leguizamo,70.92,89.0,51.0,2.1,-0.19,-74.78,Mon Dec  9 23:31:13 2019
bagua grande,58.66,94.0,34.0,2.48,-5.75,-78.44,Mon Dec  9 23:31:13 2019
boden,14.0,85.0,19.0,8.05,65.83,21.69,Mon Dec  9 23:31:13 2019
racale,52.0,100.0,20.0,3.36,39.96,18.09,Mon Dec  9 23:31:14 2019
bongandanga,77.56,78.0,100.0,3.47,1.51,21.07,Mon Dec  9 23:31:14 2019
santa helena de goias,71.02,91.0,100.0,2.04,-17.81,-50.6,Mon Dec  9 23:31:14 2019
corn island,81.3,80.0,51.0,15.79,12.17,-83.04,Mon Dec  9 23:31:14 2019
athabasca,2.17,96.0,62.0,2.53,54.72,-113.29,Mon Dec  9 23:30:12 2019
san lawrenz,55.51,87.0,20.0,11.41,36.06,14.2,Mon Dec  9 23:31:15 2019
jahrom,55.51,87.0,20.0,11.41,36.06,14.2,Mon Dec  9 23:31:15 2019
ardistan,55.51,87.0,20.0,11.41,36.06,14.2,Mon Dec  9 23:31:15 2019
worland,19.4,92.0,75.0,1.83,44.02,-107.96,Mon Dec  9 23:31:15 2019
xacmaz,47.89,73.0,92.0,7.11,41.46,48.81,Mon Dec  9 23:31:15 2019
nyaunglebin,80.6,38.0,0.0,3.11,17.95,96.73,Mon Dec  9 23:31:16 2019
gorontalo,78.76,87.0,100.0,1.48,0.54,123.06,Mon Dec  9 23:31:16 2019
prabumulih,89.74,52.0,61.0,2.28,-3.5,104.19,Mon Dec  9 23:31:16 2019
jizan,87.8,62.0,40.0,3.36,16.89,42.56,Mon Dec  9 23:31:16 2019
san buenaventura,59.85,54.0,64.0,12.68,27.06,-101.55,Mon Dec  9 23:31:16 2019
na wa,77.0,33.0,0.0,3.36,17.49,104.1,Mon Dec  9 23:31:17 2019
labrea,77.0,33.0,0.0,3.36,17.49,104.1,Mon Dec  9 23:31:17 2019
luquillo,73.99,78.0,1.0,6.93,18.37,-65.72,Mon Dec  9 23:31:17 2019
nabire,73.35,98.0,100.0,1.32,-3.36,135.5,Mon Dec  9 23:31:17 2019
jaciara,70.43,96.0,100.0,1.36,-15.95,-54.98,Mon Dec  9 23:31:18 2019
madarjac,70.43,96.0,100.0,1.36,-15.95,-54.98,Mon Dec  9 23:31:18 2019
sladkovo,24.33,90.0,0.0,11.3,55.53,70.34,Mon Dec  9 23:31:18 2019
